0 -1 [[2, 8, 7], [1, 3, 6], [0, 4, 5]]
33575 23178 [[6, 0, 8], [5, 2, 4], [3, 7, 1]]
33576 23179 [[5, 6, 8], [3, 2, 7], [1, 0, 4]]
33577 23180 [[6, 8, 7], [0, 5, 2], [3, 1, 4]]
33578 23180 [[6, 0, 7], [5, 8, 2], [3, 1, 4]]
33579 23180 [[6, 8, 7], [5, 1, 2], [3, 0, 4]]
33580 23181 [[6, 8, 7], [5, 2, 4], [3, 0, 1]]
33581 23182 [[6, 2, 8], [1, 7, 0], [5, 3, 4]]
33582 23182 [[6, 0, 8], [1, 2, 7], [5, 3, 4]]
33583 23183 [[2, 0, 8], [6, 1, 7], [5, 3, 4]]
33584 23184 [[6, 2, 8], [0, 5, 1], [3, 4, 7]]
33585 23184 [[6, 0, 8], [5, 2, 1], [3, 4, 7]]
33586 23184 [[6, 2, 8], [5, 4, 1], [3, 0, 7]]
33587 23185 [[6, 0, 2], [5, 1, 8], [3, 4, 7]]
33588 23187 [[6, 0, 2], [3, 7, 8], [1, 5, 4]]
33589 23188 [[6, 2, 8], [3, 7, 4], [1, 0, 5]]
33590 23189 [[3, 6, 8], [0, 2, 7], [1, 5, 4]]
33591 23191 [[5, 8, 7], [0, 2, 6], [3, 1, 4]]
33592 23191 [[5, 8, 7], [2, 1, 6], [3, 0, 4]]
33593 23192 [[5, 8, 7], [2, 6, 4], [3, 0, 1]]
33594 23194 [[5, 6, 8], [2, 7, 4], [3, 0, 1]]
33595 23195 [[5, 6, 8], [0, 1, 7], [2, 3, 4]]
33596 23196 [[5, 6, 8], [2, 1, 0], [3, 4, 7]]
33597 23197 [[2, 5, 8], [7, 4, 0], [6, 3, 1]]
33598 23197 [[2, 0, 8], [7, 5, 4], [6, 3, 1]]
33599 23197 [[2, 5, 8], [7, 3, 4], [6, 0, 1]]
33600 23198 [[5, 0, 8], [2, 7, 4], [6, 3, 1]]
33601 23199 [[5, 0, 8], [2, 6, 4], [3, 7, 1]]
33602 23200 [[2, 5, 8], [3, 6, 4], [7, 0, 1]]
33603 23201 [[2, 0, 5], [6, 4, 8], [3, 7, 1]]
33604 23204 [[2, 8, 4], [6, 5, 0], [3, 7, 1]]
33605 23205 [[5, 8, 7], [2, 1, 0], [6, 3, 4]]
33606 23206 [[5, 1, 8], [0, 2, 7], [6, 3, 4]]
33607 23206 [[5, 1, 8], [2, 7, 0], [6, 3, 4]]
33608 23206 [[5, 1, 8], [2, 3, 7], [6, 0, 4]]
33609 23207 [[5, 0, 8], [2, 6, 1], [3, 4, 7]]
33610 23208 [[2, 5, 8], [3, 6, 1], [4, 0, 7]]
33611 23210 [[2, 8, 1], [6, 5, 0], [3, 4, 7]]
33612 23211 [[6, 2, 5], [0, 1, 8], [3, 4, 7]]
33613 23212 [[2, 1, 5], [0, 6, 8], [3, 4, 7]]
33614 23212 [[2, 1, 5], [6, 8, 0], [3, 4, 7]]
33615 23212 [[2, 1, 5], [6, 4, 8], [3, 0, 7]]
33616 23213 [[5, 2, 7], [8, 4, 0], [6, 3, 1]]
33617 23213 [[5, 0, 7], [8, 2, 4], [6, 3, 1]]
33618 23213 [[5, 2, 7], [8, 3, 4], [6, 0, 1]]
33619 23214 [[5, 2, 7], [6, 8, 4], [3, 0, 1]]
33620 23215 [[2, 7, 4], [0, 5, 8], [6, 3, 1]]
33621 23215 [[2, 0, 4], [5, 7, 8], [6, 3, 1]]
33622 23215 [[2, 7, 4], [5, 3, 8], [6, 0, 1]]
33623 23216 [[2, 7, 4], [5, 8, 1], [6, 0, 3]]
33624 23217 [[8, 7, 4], [0, 2, 5], [6, 3, 1]]
33625 23217 [[8, 0, 4], [2, 7, 5], [6, 3, 1]]
33626 23217 [[8, 7, 4], [2, 3, 5], [6, 0, 1]]
33627 23218 [[8, 7, 4], [2, 5, 1], [6, 0, 3]]
33628 23220 [[8, 5, 7], [6, 2, 4], [3, 0, 1]]
33629 23221 [[8, 0, 5], [2, 4, 7], [6, 3, 1]]
33630 23223 [[8, 5, 7], [0, 3, 4], [2, 6, 1]]
33631 23224 [[8, 7, 4], [2, 6, 1], [3, 0, 5]]
33632 23225 [[6, 2, 8], [4, 7, 0], [3, 5, 1]]
33633 23226 [[6, 2, 8], [3, 4, 7], [5, 0, 1]]
33634 23227 [[4, 0, 8], [2, 6, 7], [3, 5, 1]]
33635 23229 [[2, 4, 8], [6, 7, 1], [3, 0, 5]]
33636 23232 [[6, 0, 2], [8, 4, 7], [3, 5, 1]]
33637 23234 [[6, 7, 4], [8, 2, 0], [3, 5, 1]]
33638 23235 [[6, 2, 7], [3, 8, 0], [5, 1, 4]]
33639 23236 [[6, 2, 7], [0, 3, 4], [5, 8, 1]]
33640 23236 [[6, 2, 7], [3, 4, 0], [5, 8, 1]]
33641 23236 [[6, 0, 7], [3, 2, 4], [5, 8, 1]]
33642 23237 [[7, 0, 4], [2, 6, 8], [3, 5, 1]]
33643 23239 [[6, 2, 4], [0, 7, 8], [3, 5, 1]]
33644 23241 [[2, 7, 4], [6, 5, 0], [3, 1, 8]]
33645 23242 [[2, 7, 4], [0, 8, 1], [6, 3, 5]]
33646 23243 [[2, 7, 4], [0, 6, 1], [3, 8, 5]]
33647 23243 [[2, 7, 4], [6, 1, 0], [3, 8, 5]]
33648 23243 [[2, 0, 4], [6, 7, 1], [3, 8, 5]]
33649 23244 [[8, 6, 2], [5, 7, 0], [3, 1, 4]]
33650 23244 [[8, 0, 2], [5, 6, 7], [3, 1, 4]]
33651 23244 [[8, 6, 2], [5, 1, 7], [3, 0, 4]]
33652 23245 [[8, 6, 2], [3, 5, 7], [1, 0, 4]]
33653 23246 [[5, 0, 2], [6, 8, 7], [3, 1, 4]]
33654 23247 [[6, 5, 2], [3, 8, 7], [1, 0, 4]]
33655 23249 [[6, 5, 2], [8, 7, 4], [3, 0, 1]]
33656 23250 [[6, 5, 2], [0, 1, 7], [8, 3, 4]]
33657 23251 [[6, 5, 2], [8, 1, 0], [3, 4, 7]]
33658 23252 [[6, 2, 7], [5, 4, 0], [8, 3, 1]]
33659 23252 [[6, 0, 7], [5, 2, 4], [8, 3, 1]]
33660 23252 [[6, 2, 7], [5, 3, 4], [8, 0, 1]]
33661 23253 [[2, 0, 7], [6, 5, 4], [8, 3, 1]]
33662 23254 [[7, 0, 5], [6, 8, 2], [3, 1, 4]]
33663 23255 [[6, 7, 5], [3, 8, 2], [1, 0, 4]]
33664 23256 [[8, 6, 5], [0, 7, 2], [3, 1, 4]]
33665 23257 [[6, 7, 5], [0, 1, 2], [8, 3, 4]]
33666 23258 [[6, 7, 5], [8, 1, 0], [3, 4, 2]]
33667 23259 [[6, 7, 5], [0, 2, 4], [8, 3, 1]]
33668 23260 [[6, 7, 5], [0, 8, 4], [3, 2, 1]]
33669 23260 [[6, 7, 5], [8, 4, 0], [3, 2, 1]]
33670 23260 [[6, 0, 5], [8, 7, 4], [3, 2, 1]]
33671 23261 [[6, 0, 2], [1, 5, 7], [8, 3, 4]]
33672 23262 [[6, 2, 7], [1, 5, 4], [8, 0, 3]]
33673 23263 [[1, 6, 7], [0, 2, 5], [8, 3, 4]]
33674 23264 [[6, 7, 5], [1, 2, 0], [8, 3, 4]]
33675 23265 [[2, 7, 5], [6, 1, 0], [8, 3, 4]]
33676 23266 [[2, 1, 7], [0, 6, 5], [8, 3, 4]]
33677 23266 [[2, 1, 7], [6, 5, 0], [8, 3, 4]]
33678 23266 [[2, 1, 7], [6, 3, 5], [8, 0, 4]]
33679 23267 [[6, 7, 1], [8, 2, 0], [3, 4, 5]]
33680 23268 [[6, 2, 7], [0, 4, 1], [8, 3, 5]]
33681 23269 [[8, 6, 2], [0, 1, 7], [3, 4, 5]]
33682 23270 [[6, 1, 2], [0, 8, 7], [3, 4, 5]]
33683 23270 [[6, 1, 2], [8, 7, 0], [3, 4, 5]]
33684 23270 [[6, 1, 2], [8, 4, 7], [3, 0, 5]]
33685 23273 [[6, 2, 7], [0, 4, 8], [3, 1, 5]]
33686 23274 [[6, 2, 7], [3, 4, 0], [1, 5, 8]]
33687 23275 [[3, 6, 2], [0, 5, 7], [1, 8, 4]]
33688 23276 [[6, 5, 2], [0, 3, 7], [1, 8, 4]]
33689 23276 [[6, 5, 2], [3, 7, 0], [1, 8, 4]]
33690 23277 [[6, 2, 7], [0, 5, 4], [3, 1, 8]]
33691 23278 [[6, 2, 7], [0, 3, 4], [1, 5, 8]]
33692 23278 [[6, 0, 7], [3, 2, 4], [1, 5, 8]]
33693 23280 [[6, 7, 5], [0, 3, 2], [1, 8, 4]]
33694 23280 [[6, 0, 5], [3, 7, 2], [1, 8, 4]]
33695 23281 [[6, 7, 5], [3, 2, 4], [1, 0, 8]]
33696 23282 [[7, 5, 8], [2, 6, 4], [3, 0, 1]]
33697 23283 [[6, 0, 2], [7, 8, 5], [3, 1, 4]]
33698 23284 [[6, 2, 5], [7, 8, 4], [3, 0, 1]]
33699 23285 [[6, 5, 8], [7, 2, 0], [3, 1, 4]]
33700 23286 [[6, 2, 5], [0, 1, 8], [7, 3, 4]]
33701 23287 [[6, 2, 5], [7, 1, 0], [3, 4, 8]]
33702 23288 [[6, 2, 5], [3, 7, 0], [1, 4, 8]]
33703 23289 [[6, 2, 5], [0, 3, 8], [1, 7, 4]]
33704 23289 [[6, 2, 5], [3, 8, 0], [1, 7, 4]]
33705 23289 [[6, 0, 5], [3, 2, 8], [1, 7, 4]]
33706 23290 [[7, 5, 8], [2, 1, 0], [6, 3, 4]]
33707 23291 [[7, 1, 5], [0, 2, 8], [6, 3, 4]]
33708 23291 [[7, 1, 5], [2, 8, 0], [6, 3, 4]]
33709 23291 [[7, 1, 5], [2, 3, 8], [6, 0, 4]]
33710 23292 [[7, 0, 5], [2, 6, 1], [3, 4, 8]]
33711 23293 [[2, 7, 5], [3, 6, 1], [4, 0, 8]]
33712 23294 [[6, 2, 5], [0, 7, 1], [3, 4, 8]]
33713 23295 [[2, 5, 1], [6, 7, 0], [3, 4, 8]]
33714 23296 [[6, 2, 7], [0, 1, 5], [3, 4, 8]]
33715 23297 [[2, 1, 7], [6, 5, 0], [3, 4, 8]]
33716 23297 [[2, 1, 7], [6, 4, 5], [3, 0, 8]]
33717 23298 [[2, 0, 7], [8, 4, 5], [6, 3, 1]]
33718 23299 [[2, 7, 5], [8, 4, 1], [6, 0, 3]]
33719 23300 [[8, 2, 5], [0, 7, 4], [6, 3, 1]]
33720 23301 [[2, 5, 4], [8, 7, 0], [6, 3, 1]]
33721 23302 [[2, 7, 5], [0, 3, 4], [8, 6, 1]]
33722 23303 [[7, 5, 4], [2, 8, 0], [6, 3, 1]]
33723 23304 [[7, 8, 5], [0, 2, 4], [6, 3, 1]]
33724 23304 [[7, 8, 5], [2, 4, 0], [6, 3, 1]]
33725 23304 [[7, 8, 5], [2, 3, 4], [6, 0, 1]]
33726 23305 [[7, 5, 4], [2, 6, 0], [3, 8, 1]]
33727 23306 [[2, 7, 5], [3, 4, 0], [8, 6, 1]]
33728 23306 [[2, 0, 5], [3, 7, 4], [8, 6, 1]]
33729 23308 [[2, 4, 7], [6, 5, 0], [3, 8, 1]]
33730 23308 [[2, 4, 7], [6, 8, 5], [3, 0, 1]]
33731 23309 [[6, 2, 5], [7, 4, 0], [3, 8, 1]]
33732 23309 [[6, 0, 5], [7, 2, 4], [3, 8, 1]]
33733 23310 [[6, 2, 5], [3, 7, 4], [8, 0, 1]]
33734 23311 [[2, 5, 4], [0, 6, 7], [3, 8, 1]]
33735 23311 [[2, 0, 4], [6, 5, 7], [3, 8, 1]]
33736 23311 [[2, 5, 4], [6, 8, 7], [3, 0, 1]]
33737 23312 [[2, 5, 4], [6, 7, 1], [3, 0, 8]]
33738 23313 [[7, 0, 5], [8, 2, 1], [6, 3, 4]]
33739 23314 [[8, 7, 5], [6, 2, 1], [3, 0, 4]]
33740 23315 [[2, 8, 5], [0, 7, 1], [6, 3, 4]]
33741 23316 [[8, 5, 1], [2, 7, 0], [6, 3, 4]]
33742 23319 [[2, 8, 1], [0, 5, 7], [6, 3, 4]]
33743 23320 [[8, 5, 1], [0, 2, 7], [6, 3, 4]]
33744 23320 [[8, 5, 1], [2, 3, 7], [6, 0, 4]]
33745 23321 [[8, 1, 7], [0, 2, 4], [6, 5, 3]]
33746 23321 [[8, 1, 7], [2, 4, 0], [6, 5, 3]]
33747 23322 [[6, 2, 7], [3, 8, 0], [4, 5, 1]]
33748 23323 [[6, 2, 7], [0, 3, 1], [4, 8, 5]]
33749 23323 [[6, 0, 7], [3, 2, 1], [4, 8, 5]]
33750 23324 [[7, 0, 1], [2, 6, 8], [3, 4, 5]]
33751 23326 [[6, 2, 1], [0, 7, 8], [3, 4, 5]]
33752 23327 [[2, 7, 1], [6, 4, 0], [3, 5, 8]]
33753 23328 [[2, 7, 1], [0, 8, 5], [6, 3, 4]]
33754 23329 [[2, 7, 1], [0, 6, 5], [3, 8, 4]]
33755 23329 [[2, 7, 1], [6, 5, 0], [3, 8, 4]]
33756 23329 [[2, 0, 1], [6, 7, 5], [3, 8, 4]]
33757 23330 [[6, 0, 2], [1, 7, 8], [3, 4, 5]]
33758 23331 [[6, 2, 8], [1, 7, 5], [3, 0, 4]]
33759 23332 [[1, 6, 8], [0, 2, 7], [3, 4, 5]]
33760 23335 [[6, 2, 8], [3, 7, 0], [4, 1, 5]]
33761 23335 [[6, 0, 8], [3, 2, 7], [4, 1, 5]]
33762 23336 [[1, 6, 8], [2, 7, 0], [3, 4, 5]]
33763 23336 [[1, 6, 8], [2, 4, 7], [3, 0, 5]]
33764 23337 [[2, 1, 8], [0, 7, 5], [6, 3, 4]]
33765 23338 [[2, 1, 8], [0, 6, 5], [3, 7, 4]]
33766 23338 [[2, 1, 8], [6, 5, 0], [3, 7, 4]]
33767 23338 [[2, 0, 8], [6, 1, 5], [3, 7, 4]]
33768 23339 [[2, 0, 8], [6, 1, 4], [3, 5, 7]]
33769 23339 [[2, 1, 8], [6, 5, 4], [3, 0, 7]]
33770 23340 [[2, 0, 1], [6, 4, 8], [3, 5, 7]]
33771 23341 [[7, 5, 6], [0, 8, 2], [3, 1, 4]]
33772 23341 [[7, 0, 6], [8, 5, 2], [3, 1, 4]]
33773 23341 [[7, 5, 6], [8, 1, 2], [3, 0, 4]]
33774 23342 [[7, 5, 6], [8, 2, 4], [3, 0, 1]]
33775 23343 [[7, 2, 5], [3, 8, 6], [1, 0, 4]]
33776 23344 [[7, 0, 2], [8, 6, 5], [3, 1, 4]]
33777 23345 [[7, 2, 5], [8, 6, 4], [3, 0, 1]]
33778 23346 [[7, 2, 5], [0, 1, 6], [8, 3, 4]]
33779 23347 [[7, 2, 5], [8, 1, 0], [3, 4, 6]]
33780 23348 [[8, 7, 5], [0, 3, 2], [1, 4, 6]]
33781 23348 [[8, 0, 5], [3, 7, 2], [1, 4, 6]]
33782 23348 [[8, 7, 5], [3, 4, 2], [1, 0, 6]]
33783 23349 [[7, 0, 5], [8, 3, 6], [1, 2, 4]]
33784 23351 [[8, 7, 5], [3, 6, 4], [1, 0, 2]]
33785 23352 [[3, 8, 5], [0, 7, 6], [1, 2, 4]]
33786 23353 [[8, 5, 6], [3, 7, 0], [1, 2, 4]]
33787 23354 [[8, 5, 6], [0, 7, 4], [2, 3, 1]]
33788 23355 [[8, 5, 6], [0, 2, 4], [3, 7, 1]]
33789 23355 [[8, 5, 6], [2, 4, 0], [3, 7, 1]]
33790 23355 [[8, 0, 6], [2, 5, 4], [3, 7, 1]]
33791 23356 [[8, 7, 5], [1, 6, 4], [2, 0, 3]]
33792 23357 [[1, 8, 5], [0, 7, 6], [2, 3, 4]]
33793 23358 [[8, 5, 6], [1, 7, 0], [2, 3, 4]]
33794 23359 [[7, 5, 6], [8, 1, 0], [2, 3, 4]]
33795 23360 [[7, 1, 5], [0, 8, 6], [2, 3, 4]]
33796 23360 [[7, 1, 5], [8, 6, 0], [2, 3, 4]]
33797 23360 [[7, 1, 5], [8, 3, 6], [2, 0, 4]]
33798 23361 [[7, 0, 5], [8, 2, 1], [3, 4, 6]]
33799 23362 [[8, 7, 5], [3, 2, 1], [4, 0, 6]]
33800 23363 [[2, 8, 5], [0, 7, 1], [3, 4, 6]]
33801 23364 [[8, 5, 1], [2, 7, 0], [3, 4, 6]]
33802 23365 [[8, 1, 7], [0, 2, 5], [3, 4, 6]]
33803 23365 [[8, 1, 7], [2, 5, 0], [3, 4, 6]]
33804 23365 [[8, 1, 7], [2, 4, 5], [3, 0, 6]]
33805 23367 [[8, 5, 4], [6, 7, 0], [2, 3, 1]]
33806 23368 [[7, 5, 4], [8, 6, 0], [2, 3, 1]]
33807 23369 [[7, 5, 4], [8, 2, 0], [3, 6, 1]]
33808 23370 [[7, 2, 5], [0, 8, 4], [3, 6, 1]]
33809 23370 [[7, 2, 5], [8, 4, 0], [3, 6, 1]]
33810 23372 [[8, 7, 5], [3, 4, 0], [6, 2, 1]]
33811 23372 [[8, 0, 5], [3, 7, 4], [6, 2, 1]]
33812 23374 [[8, 5, 4], [2, 7, 1], [3, 0, 6]]
33813 23375 [[8, 2, 6], [3, 4, 7], [1, 0, 5]]
33814 23377 [[3, 8, 6], [0, 5, 7], [1, 2, 4]]
33815 23378 [[8, 5, 6], [0, 3, 7], [1, 2, 4]]
33816 23379 [[8, 6, 7], [0, 5, 4], [3, 1, 2]]
33817 23380 [[8, 6, 7], [0, 3, 4], [1, 5, 2]]
33818 23381 [[2, 0, 8], [5, 7, 6], [3, 1, 4]]
33819 23382 [[2, 8, 6], [5, 7, 4], [3, 0, 1]]
33820 23383 [[5, 2, 6], [0, 8, 7], [3, 1, 4]]
33821 23384 [[2, 6, 7], [5, 8, 0], [3, 1, 4]]
33822 23385 [[2, 8, 6], [0, 1, 7], [5, 3, 4]]
33823 23386 [[2, 8, 6], [5, 1, 0], [3, 4, 7]]
33824 23388 [[2, 0, 6], [3, 8, 7], [1, 5, 4]]
33825 23389 [[5, 6, 7], [8, 2, 0], [3, 1, 4]]
33826 23390 [[5, 2, 6], [8, 7, 0], [3, 1, 4]]
33827 23390 [[5, 2, 6], [8, 1, 7], [3, 0, 4]]
33828 23391 [[8, 5, 6], [3, 2, 0], [1, 4, 7]]
33829 23392 [[8, 5, 6], [1, 3, 7], [2, 0, 4]]
33830 23393 [[5, 0, 6], [8, 1, 7], [2, 3, 4]]
33831 23394 [[8, 5, 6], [0, 2, 1], [3, 4, 7]]
33832 23394 [[8, 0, 6], [2, 5, 1], [3, 4, 7]]
33833 23394 [[8, 5, 6], [2, 4, 1], [3, 0, 7]]
33834 23395 [[8, 0, 5], [2, 1, 6], [3, 4, 7]]
33835 23396 [[8, 0, 6], [5, 4, 7], [2, 3, 1]]
33836 23397 [[8, 6, 7], [5, 4, 1], [2, 0, 3]]
33837 23398 [[5, 8, 7], [0, 6, 4], [2, 3, 1]]
33838 23399 [[8, 7, 4], [5, 6, 0], [2, 3, 1]]
33839 23400 [[8, 6, 7], [0, 3, 4], [5, 2, 1]]
33840 23401 [[6, 7, 4], [8, 5, 0], [2, 3, 1]]
33841 23402 [[6, 5, 7], [0, 8, 4], [2, 3, 1]]
33842 23402 [[6, 5, 7], [8, 4, 0], [2, 3, 1]]
33843 23402 [[6, 5, 7], [8, 3, 4], [2, 0, 1]]
33844 23403 [[8, 6, 7], [3, 2, 0], [5, 1, 4]]
33845 23404 [[8, 6, 7], [3, 4, 0], [5, 2, 1]]
33846 23404 [[8, 0, 7], [3, 6, 4], [5, 2, 1]]
33847 23405 [[8, 4, 6], [0, 2, 7], [3, 5, 1]]
33848 23405 [[8, 4, 6], [2, 7, 0], [3, 5, 1]]
33849 23405 [[8, 4, 6], [2, 5, 7], [3, 0, 1]]
33850 23406 [[1, 8, 6], [0, 5, 7], [2, 3, 4]]
33851 23407 [[8, 6, 7], [0, 5, 4], [1, 2, 3]]
33852 23408 [[8, 6, 7], [0, 1, 4], [2, 5, 3]]
33853 23408 [[8, 6, 7], [1, 4, 0], [2, 5, 3]]
33854 23408 [[8, 0, 7], [1, 6, 4], [2, 5, 3]]
33855 23409 [[1, 8, 7], [6, 5, 0], [2, 3, 4]]
33856 23409 [[1, 0, 7], [6, 8, 5], [2, 3, 4]]
33857 23412 [[6, 7, 5], [0, 8, 1], [2, 3, 4]]
33858 23412 [[6, 0, 5], [8, 7, 1], [2, 3, 4]]
33859 23412 [[6, 7, 5], [8, 3, 1], [2, 0, 4]]
33860 23415 [[6, 1, 7], [2, 8, 5], [3, 0, 4]]
33861 23416 [[6, 0, 1], [8, 5, 7], [2, 3, 4]]
33862 23417 [[6, 1, 7], [8, 5, 4], [2, 0, 3]]
33863 23418 [[6, 1, 7], [0, 3, 5], [8, 2, 4]]
33864 23419 [[8, 6, 7], [3, 2, 0], [4, 5, 1]]
33865 23420 [[8, 6, 7], [0, 3, 1], [4, 2, 5]]
33866 23420 [[8, 6, 7], [3, 1, 0], [4, 2, 5]]
33867 23420 [[8, 0, 7], [3, 6, 1], [4, 2, 5]]
33868 23421 [[6, 0, 7], [8, 4, 1], [2, 3, 5]]
33869 23423 [[1, 0, 6], [8, 2, 7], [3, 4, 5]]
33870 23424 [[8, 1, 6], [3, 2, 7], [4, 0, 5]]
33871 23425 [[8, 1, 6], [2, 7, 5], [3, 0, 4]]
33872 23426 [[8, 1, 6], [0, 4, 7], [2, 3, 5]]
33873 23427 [[8, 1, 6], [2, 4, 0], [3, 5, 7]]
33874 23428 [[7, 5, 3], [0, 8, 2], [1, 6, 4]]
33875 23428 [[7, 0, 3], [8, 5, 2], [1, 6, 4]]
33876 23428 [[7, 5, 3], [8, 6, 2], [1, 0, 4]]
33877 23429 [[7, 5, 3], [8, 2, 4], [1, 0, 6]]
33878 23431 [[7, 2, 5], [1, 8, 3], [6, 0, 4]]
33879 23432 [[7, 0, 2], [8, 3, 5], [1, 6, 4]]
33880 23433 [[7, 2, 5], [8, 3, 4], [1, 0, 6]]
33881 23434 [[7, 2, 5], [0, 6, 3], [8, 1, 4]]
33882 23435 [[8, 7, 5], [0, 1, 2], [6, 4, 3]]
33883 23435 [[8, 0, 5], [1, 7, 2], [6, 4, 3]]
33884 23435 [[8, 7, 5], [1, 4, 2], [6, 0, 3]]
33885 23436 [[7, 0, 5], [8, 1, 3], [6, 2, 4]]
33886 23437 [[1, 8, 5], [0, 7, 3], [6, 2, 4]]
33887 23439 [[2, 8, 5], [7, 3, 4], [1, 0, 6]]
33888 23440 [[2, 5, 3], [7, 8, 0], [1, 6, 4]]
33889 23441 [[2, 8, 5], [0, 1, 3], [6, 7, 4]]
33890 23441 [[2, 8, 5], [1, 3, 0], [6, 7, 4]]
33891 23441 [[2, 0, 5], [1, 8, 3], [6, 7, 4]]
33892 23443 [[8, 7, 5], [3, 4, 6], [2, 0, 1]]
33893 23444 [[3, 8, 5], [0, 7, 4], [2, 1, 6]]
33894 23445 [[8, 5, 4], [3, 7, 0], [2, 1, 6]]
33895 23446 [[8, 7, 5], [0, 1, 4], [3, 2, 6]]
33896 23447 [[7, 5, 4], [8, 3, 0], [2, 1, 6]]
33897 23448 [[7, 3, 5], [0, 8, 4], [2, 1, 6]]
33898 23448 [[7, 3, 5], [8, 1, 4], [2, 0, 6]]
33899 23449 [[7, 5, 4], [8, 2, 0], [1, 3, 6]]
33900 23450 [[7, 2, 5], [0, 8, 4], [1, 3, 6]]
33901 23451 [[8, 7, 5], [1, 2, 0], [3, 6, 4]]
33902 23452 [[8, 7, 5], [1, 4, 0], [3, 2, 6]]
33903 23452 [[8, 0, 5], [1, 7, 4], [3, 2, 6]]
33904 23453 [[2, 0, 5], [7, 8, 4], [1, 3, 6]]
33905 23454 [[2, 8, 5], [1, 7, 4], [3, 0, 6]]
33906 23455 [[8, 5, 4], [0, 2, 7], [1, 3, 6]]
33907 23455 [[8, 5, 4], [2, 3, 7], [1, 0, 6]]
33908 23456 [[8, 5, 4], [2, 7, 6], [1, 0, 3]]
33909 23457 [[8, 7, 3], [0, 2, 1], [6, 4, 5]]
33910 23457 [[8, 0, 3], [2, 7, 1], [6, 4, 5]]
33911 23457 [[8, 7, 3], [2, 4, 1], [6, 0, 5]]
33912 23460 [[8, 1, 7], [6, 2, 3], [4, 0, 5]]
33913 23461 [[8, 1, 7], [0, 4, 3], [2, 6, 5]]
33914 23463 [[1, 7, 3], [8, 2, 0], [6, 4, 5]]
33915 23465 [[1, 2, 7], [8, 4, 0], [6, 5, 3]]
33916 23466 [[7, 0, 3], [2, 1, 8], [6, 4, 5]]
33917 23467 [[2, 7, 3], [6, 1, 8], [4, 0, 5]]
33918 23468 [[2, 7, 3], [0, 4, 8], [1, 6, 5]]
33919 23469 [[2, 7, 3], [1, 4, 0], [6, 5, 8]]
33920 23470 [[2, 7, 3], [0, 1, 5], [6, 8, 4]]
33921 23470 [[2, 7, 3], [1, 5, 0], [6, 8, 4]]
33922 23470 [[2, 0, 3], [1, 7, 5], [6, 8, 4]]
33923 23471 [[2, 8, 7], [4, 3, 5], [1, 0, 6]]
33924 23472 [[4, 2, 7], [0, 8, 3], [1, 6, 5]]
33925 23473 [[2, 7, 3], [4, 8, 0], [1, 6, 5]]
33926 23474 [[1, 0, 2], [5, 7, 8], [6, 3, 4]]
33927 23477 [[1, 8, 7], [5, 2, 0], [6, 3, 4]]
33928 23478 [[1, 2, 8], [0, 6, 7], [3, 5, 4]]
33929 23478 [[1, 2, 8], [6, 7, 0], [3, 5, 4]]
33930 23478 [[1, 0, 8], [6, 2, 7], [3, 5, 4]]
33931 23479 [[2, 5, 8], [0, 7, 4], [1, 6, 3]]
33932 23480 [[2, 5, 8], [0, 1, 4], [6, 7, 3]]
33933 23480 [[2, 5, 8], [1, 4, 0], [6, 7, 3]]
33934 23480 [[2, 0, 8], [1, 5, 4], [6, 7, 3]]
33935 23481 [[8, 7, 4], [2, 1, 0], [6, 5, 3]]
33936 23482 [[1, 0, 7], [8, 2, 4], [6, 5, 3]]
33937 23483 [[1, 2, 7], [6, 8, 4], [5, 0, 3]]
33938 23484 [[2, 7, 4], [0, 1, 8], [6, 5, 3]]
33939 23484 [[2, 0, 4], [1, 7, 8], [6, 5, 3]]
33940 23485 [[2, 7, 4], [1, 8, 3], [6, 0, 5]]
33941 23486 [[8, 1, 2], [0, 5, 7], [6, 3, 4]]
33942 23487 [[1, 5, 2], [0, 8, 7], [6, 3, 4]]
33943 23487 [[1, 5, 2], [8, 7, 0], [6, 3, 4]]
33944 23487 [[1, 5, 2], [8, 3, 7], [6, 0, 4]]
33945 23488 [[1, 7, 5], [0, 8, 2], [6, 3, 4]]
33946 23488 [[1, 0, 5], [8, 7, 2], [6, 3, 4]]
33947 23488 [[1, 7, 5], [8, 3, 2], [6, 0, 4]]
33948 23489 [[1, 7, 5], [8, 2, 4], [6, 0, 3]]
33949 23490 [[1, 0, 2], [6, 8, 7], [3, 4, 5]]
33950 23491 [[1, 2, 5], [7, 8, 0], [6, 3, 4]]
33951 23491 [[1, 0, 5], [7, 2, 8], [6, 3, 4]]
33952 23491 [[1, 2, 5], [7, 3, 8], [6, 0, 4]]
33953 23492 [[1, 2, 5], [6, 7, 8], [3, 0, 4]]
33954 23493 [[7, 0, 5], [2, 8, 4], [1, 6, 3]]
33955 23494 [[7, 0, 5], [2, 1, 4], [6, 8, 3]]
33956 23495 [[2, 7, 5], [6, 1, 4], [8, 0, 3]]
33957 23496 [[1, 2, 5], [0, 7, 4], [6, 8, 3]]
33958 23497 [[2, 5, 4], [1, 7, 0], [6, 8, 3]]
33959 23498 [[5, 3, 2], [7, 8, 0], [1, 6, 4]]
33960 23498 [[5, 0, 2], [7, 3, 8], [1, 6, 4]]
33961 23498 [[5, 3, 2], [7, 6, 8], [1, 0, 4]]
